01541150	0xf0 0xf1 0x20 0x04 0x00 0x00 0x00 0x02 0x00 0xec 
019E2628	0xf0 0xf1 0x22 0x04 0x00 0x00 0x00 0x02 0x00 0xec 
019E2628	0xf0 0xf1 0x23 0x04 0x00 0x00 0x00 0x02 0x00 0xec 
019E2628	0xf0 0xf1 0x40 0x04 0x00 0x00 0x00 0x02 0x00 0xec 
019E2628	0xf0 0xf1 0x41 0x04 0x00 0x00 0x00 0x02 0x00 0xec 
019E2628	0xf0 0xf1 0x42 0x04 0x00 0x00 0x00 0x01 0x00 0xec 
019E2660	0xf0 0xf1 0x20 0x04 0x00 0x00 0x00 0x02 0x00 0xec 
019E2660	0xf0 0xf1 0x21 0x04 0x00 0x00 0x00 0x02 0x00 0xec 
019E2660	0xf0 0xf1 0x22 0x04 0x00 0x00 0x00 0x02 0x00 0xec 
019E2660	0xf0 0xf1 0x23 0x04 0x00 0x00 0x00 0x02 0x00 0xec 
019E2660	0xf0 0xf1 0x40 0x04 0x00 0x00 0x00 0x02 0x00 0xec 
019E2660	0xf0 0xf1 0x41 0x04 0x00 0x00 0x00 0x02 0x00 0xec 
019E2660	0xf0 0xf1 0x42 0x04 0x00 0x00 0x00 0x01 0x00 0xec 
019E2650	0xf0 0xf1 0x20 0x04 0x00 0x00 0x00 0x02 0x00 0xec 
019E2650	0xf0 0xf1 0x21 0x04 0x00 0x00 0x00 0x02 0x00 0xec 
019E2650	0xf0 0xf1 0x22 0x04 0x00 0x00 0x00 0x02 0x00 0xec 
019E2650	0xf0 0xf1 0x23 0x04 0x00 0x00 0x00 0x02 0x00 0xec 
019E2650	0xf0 0xf1 0x40 0x04 0x00 0x00 0x00 0x02 0x00 0xec 
019E2650	0xf0 0xf1 0x41 0x04 0x00 0x00 0x00 0x02 0x00 0xec 
019E2650	0xf0 0xf1 0x42 0x04 0x00 0x00 0x00 0x01 0x00 0xec 
019E9FF0	0xf0 0xf1 0x20 0x04 0x00 0x00 0x00 0x02 0x00 0xec 
019E29D0	0xf0 0xf1 0x21 0x04 0x00 0x00 0x00 0x02 0x00 0xec 
019E9FF0	0xf0 0xf1 0x22 0x04 0x00 0x00 0x00 0x02 0x00 0xec 
019E29D0	0xf0 0xf1 0x23 0x04 0x00 0x00 0x00 0x02 0x00 0xec 
019E9FF0	0xf0 0xf1 0x40 0x04 0x00 0x00 0x00 0x02 0x00 0xec 
019E29D0	0xf0 0xf1 0x41 0x04 0x00 0x00 0x00 0x02 0x00 0xec 
019E9FF0	0xf0 0xf1 0x42 0x04 0x00 0x00 0x00 0x01 0x00 0xec 
019E3338	0xf0 0xf1 0x20 0x04 0x00 0x00 0x00 0x02 0x00 0xec 
019E3338	0xf0 0xf1 0x21 0x04 0x00 0x00 0x00 0x02 0x00 0xec 
019E3338	0xf0 0xf1 0x22 0x04 0x00 0x00 0x00 0x02 0x00 0xec 
019E3338	0xf0 0xf1 0x23 0x04 0x00 0x00 0x00 0x02 0x00 0xec 
019E3338	0xf0 0xf1 0x40 0x04 0x00 0x00 0x00 0x02 0x00 0xec 
019E3338	0xf0 0xf1 0x41 0x04 0x00 0x00 0x00 0x02 0x00 0xec 
019E3338	0xf0 0xf1 0x42 0x04 0x00 0x00 0x00 0x01 0x00 0xec 
019E3338	0xf0 0xf1 0x20 0x04 0x00 0x00 0x00 0x02 0x00 0xec 
019E3338	0xf0 0xf1 0x21 0x04 0x00 0x00 0x00 0x02 0x00 0xec 
019E3338	0xf0 0xf1 0x22 0x04 0x00 0x00 0x00 0x02 0x00 0xec 
019E3338	0xf0 0xf1 0x23 0x04 0x00 0x00 0x00 0x02 0x00 0xec 
019E3338	0xf0 0xf1 0x40 0x04 0x00 0x00 0x00 0x02 0x00 0xec 
019E3338	0xf0 0xf1 0x41 0x04 0x00 0x00 0x00 0x02 0x00 0xec 
019E3338	0xf0 0xf1 0x42 0x04 0x00 0x00 0x00 0x01 0x00 0xec 
019E93B0	0xf0 0xf1 0x20 0x04 0x00 0x00 0x00 0x02 0x00 0xec 
019E8EA8	0xf0 0xf1 0x21 0x04 0x00 0x00 0x00 0x02 0x00 0xec 
019E93B0	0xf0 0xf1 0x22 0x04 0x00 0x00 0x00 0x02 0x00 0xec 
019E8EA8	0xf0 0xf1 0x23 0x04 0x00 0x00 0x00 0x02 0x00 0xec 
019E93B0	0xf0 0xf1 0x40 0x04 0x00 0x00 0x00 0x02 0x00 0xec 
019E8EA8	0xf0 0xf1 0x41 0x04 0x00 0x00 0x00 0x02 0x00 0xec 
019E93B0	0xf0 0xf1 0x42 0x04 0x00 0x00 0x00 0x01 0x00 0xec 
019E8EA8	0xf0 0xf1 0x20 0x04 0x00 0x00 0x00 0x02 0x00 0xec 
019E8EA8	0xf0 0xf1 0x21 0x04 0x00 0x00 0x00 0x02 0x00 0xec 
019E8EA8	0xf0 0xf1 0x22 0x04 0x00 0x00 0x00 0x02 0x00 0xec 
019E8EA8	0xf0 0xf1 0x23 0x04 0x00 0x00 0x00 0x02 0x00 0xec 
019E8EA8	0xf0 0xf1 0x40 0x04 0x00 0x00 0x00 0x02 0x00 0xec 
019E8EA8	0xf0 0xf1 0x41 0x04 0x00 0x00 0x00 0x02 0x00 0xec 
019E8EA8	0xf0 0xf1 0x42 0x04 0x00 0x00 0x00 0x01 0x00 0xec 
019E8EA8	0xf0 0xf1 0x20 0x04 0x00 0x00 0x00 0x02 0x00 0xec 
019E54B0	0xf0 0xf1 0x21 0x04 0x00 0x00 0x00 0x02 0x00 0xec 
019E8EA8	0xf0 0xf1 0x22 0x04 0x00 0x00 0x00 0x02 0x00 0xec 
019E54B0	0xf0 0xf1 0x23 0x04 0x00 0x00 0x00 0x02 0x00 0xec 
019E8EA8	0xf0 0xf1 0x40 0x04 0x00 0x00 0x00 0x02 0x00 0xec 
019E54B0	0xf0 0xf1 0x41 0x04 0x00 0x00 0x00 0x02 0x00 0xec 
019E8EA8	0xf0 0xf1 0x42 0x04 0x00 0x00 0x00 0x01 0x00 0xec 
019E8EA8	0xf0 0xf1 0x20 0x04 0x00 0x00 0x00 0x02 0x00 0xec 
019E54B0	0xf0 0xf1 0x21 0x04 0x00 0x00 0x00 0x02 0x00 0xec 
019E8EA8	0xf0 0xf1 0x22 0x04 0x00 0x00 0x00 0x02 0x00 0xec 
019E54B0	0xf0 0xf1 0x23 0x04 0x00 0x00 0x00 0x02 0x00 0xec 
019E8EA8	0xf0 0xf1 0x40 0x04 0x00 0x00 0x00 0x02 0x00 0xec 
019E54B0	0xf0 0xf1 0x41 0x04 0x00 0x00 0x00 0x02 0x00 0xec 
019E8EA8	0xf0 0xf1 0x42 0x04 0x00 0x00 0x00 0x01 0x00 0xec 
019EB598	0xf0 0xf1 0x20 0x04 0x00 0x00 0x00 0x02 0x00 0xec 
019E0778	0xf0 0xf1 0x21 0x04 0x00 0x00 0x00 0x02 0x00 0xec 
019EB598	0xf0 0xf1 0x22 0x04 0x00 0x00 0x00 0x02 0x00 0xec 
019E0778	0xf0 0xf1 0x23 0x04 0x00 0x00 0x00 0x02 0x00 0xec 
019EB598	0xf0 0xf1 0x40 0x04 0x00 0x00 0x00 0x02 0x00 0xec 
019E0778	0xf0 0xf1 0x41 0x04 0x00 0x00 0x00 0x02 0x00 0xec 
019EB598	0xf0 0xf1 0x42 0x04 0x00 0x00 0x00 0x01 0x00 0xec 
019E45D0	0xf0 0xf1 0x20 0x04 0x00 0x00 0x00 0x02 0x00 0xec 
019E54B0	0xf0 0xf1 0x21 0x04 0x00 0x00 0x00 0x02 0x00 0xec 
019E45D0	0xf0 0xf1 0x22 0x04 0x00 0x00 0x00 0x02 0x00 0xec 
019E54B0	0xf0 0xf1 0x23 0x04 0x00 0x00 0x00 0x02 0x00 0xec 
019E45D0	0xf0 0xf1 0x40 0x04 0x00 0x00 0x00 0x02 0x00 0xec 
019E54B0	0xf0 0xf1 0x41 0x04 0x00 0x00 0x00 0x02 0x00 0xec 
019E45D0	0xf0 0xf1 0x42 0x04 0x00 0x00 0x00 0x01 0x00 0xec 
019E49C0	0xf0 0xf1 0x20 0x04 0x00 0x00 0x00 0x02 0x00 0xec 
019E0778	0xf0 0xf1 0x21 0x04 0x00 0x00 0x00 0x02 0x00 0xec 
019E49C0	0xf0 0xf1 0x22 0x04 0x00 0x00 0x00 0x02 0x00 0xec 
019E0778	0xf0 0xf1 0x23 0x04 0x00 0x00 0x00 0x02 0x00 0xec 
019E49C0	0xf0 0xf1 0x40 0x04 0x00 0x00 0x00 0x02 0x00 0xec 
019E0778	0xf0 0xf1 0x41 0x04 0x00 0x00 0x00 0x02 0x00 0xec 
019E49C0	0xf0 0xf1 0x42 0x04 0x00 0x00 0x00 0x01 0x00 0xec 
019E54B0	0xf0 0xf1 0x20 0x04 0x00 0x00 0x00 0x02 0x00 0xec 
019E0778	0xf0 0xf1 0x21 0x04 0x00 0x00 0x00 0x02 0x00 0xec 
019E54B0	0xf0 0xf1 0x22 0x04 0x00 0x00 0x00 0x02 0x00 0xec 
019E0778	0xf0 0xf1 0x23 0x04 0x00 0x00 0x00 0x02 0x00 0xec 
019E54B0	0xf0 0xf1 0x40 0x04 0x00 0x00 0x00 0x02 0x00 0xec 
019E0778	0xf0 0xf1 0x41 0x04 0x00 0x00 0x00 0x02 0x00 0xec 
019E54B0	0xf0 0xf1 0x42 0x04 0x00 0x00 0x00 0x01 0x00 0xec 
019ECE58	0xf0 0xf1 0x20 0x04 0x00 0x00 0x00 0x02 0x00 0xec 
019E0778	0xf0 0xf1 0x21 0x04 0x00 0x00 0x00 0x02 0x00 0xec 
019ECE58	0xf0 0xf1 0x22 0x04 0x00 0x00 0x00 0x02 0x00 0xec 
019E0778	0xf0 0xf1 0x23 0x04 0x00 0x00 0x00 0x02 0x00 0xec 
019ECE58	0xf0 0xf1 0x40 0x04 0x00 0x00 0x00 0x02 0x00 0xec 
019E0778	0xf0 0xf1 0x41 0x04 0x00 0x00 0x00 0x02 0x00 0xec 
019ECE58	0xf0 0xf1 0x42 0x04 0x00 0x00 0x00 0x01 0x00 0xec 
019ECE58	0xf0 0xf1 0x20 0x04 0x00 0x00 0x00 0x02 0x00 0xec 
019E0778	0xf0 0xf1 0x21 0x04 0x00 0x00 0x00 0x02 0x00 0xec 
019ECE58	0xf0 0xf1 0x22 0x04 0x00 0x00 0x00 0x02 0x00 0xec 
019E0778	0xf0 0xf1 0x23 0x04 0x00 0x00 0x00 0x02 0x00 0xec 
019ECE58	0xf0 0xf1 0x40 0x04 0x00 0x00 0x00 0x02 0x00 0xec 
019E0778	0xf0 0xf1 0x41 0x04 0x00 0x00 0x00 0x02 0x00 0xec 
019ECE58	0xf0 0xf1 0x42 0x04 0x00 0x00 0x00 0x01 0x00 0xec 
019E7A18	0xf0 0xf1 0x20 0x04 0x00 0x00 0x00 0x02 0x00 0xec 
019ED280	0xf0 0xf1 0x21 0x04 0x00 0x00 0x00 0x02 0x00 0xec 
019E7A18	0xf0 0xf1 0x22 0x04 0x00 0x00 0x00 0x02 0x00 0xec 
019ED280	0xf0 0xf1 0x23 0x04 0x00 0x00 0x00 0x02 0x00 0xec 
019E7A18	0xf0 0xf1 0x40 0x04 0x00 0x00 0x00 0x02 0x00 0xec 
019ED280	0xf0 0xf1 0x41 0x04 0x00 0x00 0x00 0x02 0x00 0xec 
019E7A18	0xf0 0xf1 0x42 0x04 0x00 0x00 0x00 0x01 0x00 0xec 
019E0778	0xf0 0xf1 0x20 0x04 0x00 0x00 0x00 0x02 0x00 0xec 
019ED280	0xf0 0xf1 0x21 0x04 0x00 0x00 0x00 0x02 0x00 0xec 
019E0778	0xf0 0xf1 0x22 0x04 0x00 0x00 0x00 0x02 0x00 0xec 
019ED280	0xf0 0xf1 0x23 0x04 0x00 0x00 0x00 0x02 0x00 0xec 
019E0778	0xf0 0xf1 0x40 0x04 0x00 0x00 0x00 0x02 0x00 0xec 
019ED280	0xf0 0xf1 0x41 0x04 0x00 0x00 0x00 0x02 0x00 0xec 
019E0778	0xf0 0xf1 0x42 0x04 0x00 0x00 0x00 0x01 0x00 0xec 
01576CA0	0xf0 0xf1 0x20 0x04 0x00 0x00 0x00 0x02 0x00 0xec 
019D1BA8	0xf0 0xf1 0x21 0x04 0x00 0x00 0x00 0x02 0x00 0xec 
01576CA0	0xf0 0xf1 0x22 0x04 0x00 0x00 0x00 0x02 0x00 0xec 
019D1BA8	0xf0 0xf1 0x23 0x04 0x00 0x00 0x00 0x02 0x00 0xec 
01576CA0	0xf0 0xf1 0x40 0x04 0x00 0x00 0x00 0x02 0x00 0xec 
019D1BA8	0xf0 0xf1 0x41 0x04 0x00 0x00 0x00 0x02 0x00 0xec 
01576CA0	0xf0 0xf1 0x42 0x04 0x00 0x00 0x00 0x01 0x00 0xec 
019E9928	0xf0 0xf1 0x20 0x04 0x00 0x00 0x00 0x02 0x00 0xec 
019E3140	0xf0 0xf1 0x21 0x04 0x00 0x00 0x00 0x02 0x00 0xec 
019E9928	0xf0 0xf1 0x22 0x04 0x00 0x00 0x00 0x02 0x00 0xec 
019E3140	0xf0 0xf1 0x23 0x04 0x00 0x00 0x00 0x02 0x00 0xec 
019E9928	0xf0 0xf1 0x40 0x04 0x00 0x00 0x00 0x02 0x00 0xec 
019E3140	0xf0 0xf1 0x41 0x04 0x00 0x00 0x00 0x02 0x00 0xec 
019E9928	0xf0 0xf1 0x42 0x04 0x00 0x00 0x00 0x01 0x00 0xec 
019EDDA8	0xf0 0xf1 0x20 0x04 0x00 0x00 0x00 0x02 0x00 0xec 
019EDDA8	0xf0 0xf1 0x21 0x04 0x00 0x00 0x00 0x02 0x00 0xec 
019EDDA8	0xf0 0xf1 0x22 0x04 0x00 0x00 0x00 0x02 0x00 0xec 
019EDDA8	0xf0 0xf1 0x23 0x04 0x00 0x00 0x00 0x02 0x00 0xec 
019EDDA8	0xf0 0xf1 0x40 0x04 0x00 0x00 0x00 0x02 0x00 0xec 
019EDDA8	0xf0 0xf1 0x41 0x04 0x00 0x00 0x00 0x02 0x00 0xec 
019EDDA8	0xf0 0xf1 0x42 0x04 0x00 0x00 0x00 0x01 0x00 0xec 
019D16A0	0xf0 0xf1 0x20 0x04 0x00 0x00 0x00 0x02 0x00 0xec 
019DACE8	0xf0 0xf1 0x21 0x04 0x00 0x00 0x00 0x02 0x00 0xec 
019D16A0	0xf0 0xf1 0x22 0x04 0x00 0x00 0x00 0x02 0x00 0xec 
019DACE8	0xf0 0xf1 0x23 0x04 0x00 0x00 0x00 0x02 0x00 0xec 
019D16A0	0xf0 0xf1 0x40 0x04 0x00 0x00 0x00 0x02 0x00 0xec 
019DACE8	0xf0 0xf1 0x41 0x04 0x00 0x00 0x00 0x02 0x00 0xec 
019D16A0	0xf0 0xf1 0x42 0x04 0x00 0x00 0x00 0x01 0x00 0xec 
019D6DB0	0xf0 0xf1 0x20 0x04 0x00 0x00 0x00 0x02 0x00 0xec 
019DACE8	0xf0 0xf1 0x21 0x04 0x00 0x00 0x00 0x02 0x00 0xec 
019D6DB0	0xf0 0xf1 0x22 0x04 0x00 0x00 0x00 0x02 0x00 0xec 
019DACE8	0xf0 0xf1 0x23 0x04 0x00 0x00 0x00 0x02 0x00 0xec 
019D6DB0	0xf0 0xf1 0x40 0x04 0x00 0x00 0x00 0x02 0x00 0xec 
019DACE8	0xf0 0xf1 0x41 0x04 0x00 0x00 0x00 0x02 0x00 0xec 
019D6DB0	0xf0 0xf1 0x42 0x04 0x00 0x00 0x00 0x01 0x00 0xec 
019D5878	0xf0 0xf1 0x20 0x04 0x00 0x00 0x00 0x02 0x00 0xec 
019DACE8	0xf0 0xf1 0x21 0x04 0x00 0x00 0x00 0x02 0x00 0xec 
019D5878	0xf0 0xf1 0x22 0x04 0x00 0x00 0x00 0x02 0x00 0xec 
019DACE8	0xf0 0xf1 0x23 0x04 0x00 0x00 0x00 0x02 0x00 0xec 
019D5878	0xf0 0xf1 0x40 0x04 0x00 0x00 0x00 0x02 0x00 0xec 
019DACE8	0xf0 0xf1 0x41 0x04 0x00 0x00 0x00 0x02 0x00 0xec 
019D5878	0xf0 0xf1 0x42 0x04 0x00 0x00 0x00 0x01 0x00 0xec 
019DACE8	0xf0 0xf1 0x20 0x04 0x00 0x00 0x00 0x02 0x00 0xec 
019DFCF8	0xf0 0xf1 0x21 0x04 0x00 0x00 0x00 0x02 0x00 0xec 
019DACE8	0xf0 0xf1 0x22 0x04 0x00 0x00 0x00 0x02 0x00 0xec 
019DFCF8	0xf0 0xf1 0x23 0x04 0x00 0x00 0x00 0x02 0x00 0xec 
019DACE8	0xf0 0xf1 0x40 0x04 0x00 0x00 0x00 0x02 0x00 0xec 
019DFCF8	0xf0 0xf1 0x41 0x04 0x00 0x00 0x00 0x02 0x00 0xec 
019DACE8	0xf0 0xf1 0x42 0x04 0x00 0x00 0x00 0x01 0x00 0xec 
019E56E0	0xf0 0xf1 0x20 0x04 0x00 0x00 0x00 0x02 0x00 0xec 
019E56E0	0xf0 0xf1 0x21 0x04 0x00 0x00 0x00 0x02 0x00 0xec 
019E56E0	0xf0 0xf1 0x22 0x04 0x00 0x00 0x00 0x02 0x00 0xec 
019E56E0	0xf0 0xf1 0x23 0x04 0x00 0x00 0x00 0x02 0x00 0xec 
019E56E0	0xf0 0xf1 0x40 0x04 0x00 0x00 0x00 0x02 0x00 0xec 
019E56E0	0xf0 0xf1 0x41 0x04 0x00 0x00 0x00 0x02 0x00 0xec 
019E56E0	0xf0 0xf1 0x42 0x04 0x00 0x00 0x00 0x01 0x00 0xec 
016299D0	0xf0 0xf1 0x20 0x04 0x00 0x00 0x00 0x02 0x00 0xec 
016299D0	0xf0 0xf1 0x21 0x04 0x00 0x00 0x00 0x02 0x00 0xec 
016299D0	0xf0 0xf1 0x22 0x04 0x00 0x00 0x00 0x02 0x00 0xec 
016299D0	0xf0 0xf1 0x23 0x04 0x00 0x00 0x00 0x02 0x00 0xec 
016299D0	0xf0 0xf1 0x40 0x04 0x00 0x00 0x00 0x02 0x00 0xec 
016299D0	0xf0 0xf1 0x41 0x04 0x00 0x00 0x00 0x02 0x00 0xec 
016299D0	0xf0 0xf1 0x42 0x04 0x00 0x00 0x00 0x01 0x00 0xec 
019D7DE0	0xf0 0xf1 0x20 0x04 0x00 0x00 0x00 0x02 0x00 0xec 
019D7DE0	0xf0 0xf1 0x21 0x04 0x00 0x00 0x00 0x02 0x00 0xec 
019D7DE0	0xf0 0xf1 0x22 0x04 0x00 0x00 0x00 0x02 0x00 0xec 
019D7DE0	0xf0 0xf1 0x23 0x04 0x00 0x00 0x00 0x02 0x00 0xec 
019D7DE0	0xf0 0xf1 0x40 0x04 0x00 0x00 0x00 0x02 0x00 0xec 
019D7DE0	0xf0 0xf1 0x41 0x04 0x00 0x00 0x00 0x02 0x00 0xec 
019D7DE0	0xf0 0xf1 0x42 0x04 0x00 0x00 0x00 0x01 0x00 0xec 
019D3C78	0xf0 0xf1 0x20 0x04 0x00 0x00 0x00 0x02 0x00 0xec 
019D7DE0	0xf0 0xf1 0x21 0x04 0x00 0x00 0x00 0x02 0x00 0xec 
019D3C78	0xf0 0xf1 0x22 0x04 0x00 0x00 0x00 0x02 0x00 0xec 
019D7DE0	0xf0 0xf1 0x23 0x04 0x00 0x00 0x00 0x02 0x00 0xec 
019D3C78	0xf0 0xf1 0x40 0x04 0x00 0x00 0x00 0x02 0x00 0xec 
019D7DE0	0xf0 0xf1 0x41 0x04 0x00 0x00 0x00 0x02 0x00 0xec 
019D3C78	0xf0 0xf1 0x42 0x04 0x00 0x00 0x00 0x01 0x00 0xec 
019EFA18	0xf0 0xf1 0x20 0x04 0x00 0x00 0x00 0x02 0x00 0xec 
019E5D38	0xf0 0xf1 0x21 0x04 0x00 0x00 0x00 0x02 0x00 0xec 
019EFA18	0xf0 0xf1 0x22 0x04 0x00 0x00 0x00 0x02 0x00 0xec 
019E5D38	0xf0 0xf1 0x23 0x04 0x00 0x00 0x00 0x02 0x00 0xec 
019EFA18	0xf0 0xf1 0x40 0x04 0x00 0x00 0x00 0x02 0x00 0xec 
019E5D38	0xf0 0xf1 0x41 0x04 0x00 0x00 0x00 0x02 0x00 0xec 
019EFA18	0xf0 0xf1 0x42 0x04 0x00 0x00 0x00 0x01 0x00 0xec 
019EC130	0xf0 0xf1 0x20 0x04 0x00 0x00 0x00 0x02 0x00 0xec 
019EFA18	0xf0 0xf1 0x21 0x04 0x00 0x00 0x00 0x02 0x00 0xec 
019EC130	0xf0 0xf1 0x22 0x04 0x00 0x00 0x00 0x02 0x00 0xec 
019EFA18	0xf0 0xf1 0x23 0x04 0x00 0x00 0x00 0x02 0x00 0xec 
019EC130	0xf0 0xf1 0x40 0x04 0x00 0x00 0x00 0x02 0x00 0xec 
019EFA18	0xf0 0xf1 0x41 0x04 0x00 0x00 0x00 0x02 0x00 0xec 
019EC130	0xf0 0xf1 0x42 0x04 0x00 0x00 0x00 0x01 0x00 0xec 
019E1620	0xf0 0xf1 0x20 0x04 0x00 0x00 0x00 0x02 0x00 0xec 
019E75B8	0xf0 0xf1 0x21 0x04 0x00 0x00 0x00 0x02 0x00 0xec 
019E1620	0xf0 0xf1 0x22 0x04 0x00 0x00 0x00 0x02 0x00 0xec 
019E75B8	0xf0 0xf1 0x23 0x04 0x00 0x00 0x00 0x02 0x00 0xec 
019E1620	0xf0 0xf1 0x40 0x04 0x00 0x00 0x00 0x02 0x00 0xec 
019E75B8	0xf0 0xf1 0x41 0x04 0x00 0x00 0x00 0x02 0x00 0xec 
019E1620	0xf0 0xf1 0x42 0x04 0x00 0x00 0x00 0x01 0x00 0xec 
019E19D8	0xf0 0xf1 0x20 0x04 0x00 0x00 0x00 0x02 0x00 0xec 
01560420	0xf0 0xf1 0x21 0x04 0x00 0x00 0x00 0x02 0x00 0xec 
019E19D8	0xf0 0xf1 0x22 0x04 0x00 0x00 0x00 0x02 0x00 0xec 
01560420	0xf0 0xf1 0x23 0x04 0x00 0x00 0x00 0x02 0x00 0xec 
019E19D8	0xf0 0xf1 0x40 0x04 0x00 0x00 0x00 0x02 0x00 0xec 
01560420	0xf0 0xf1 0x41 0x04 0x00 0x00 0x00 0x02 0x00 0xec 
019E19D8	0xf0 0xf1 0x42 0x04 0x00 0x00 0x00 0x01 0x00 0xec 
01560420	0xf0 0xf1 0x20 0x04 0x00 0x00 0x00 0x02 0x00 0xec 
01542720	0xf0 0xf1 0x21 0x04 0x00 0x00 0x00 0x02 0x00 0xec 
01560420	0xf0 0xf1 0x22 0x04 0x00 0x00 0x00 0x02 0x00 0xec 
01542720	0xf0 0xf1 0x23 0x04 0x00 0x00 0x00 0x02 0x00 0xec 
01560420	0xf0 0xf1 0x40 0x04 0x00 0x00 0x00 0x02 0x00 0xec 
01542720	0xf0 0xf1 0x41 0x04 0x00 0x00 0x00 0x02 0x00 0xec 
01560420	0xf0 0xf1 0x42 0x04 0x00 0x00 0x00 0x01 0x00 0xec 
019ED638	0xf0 0xf1 0x20 0x04 0x00 0x00 0x00 0x02 0x00 0xec 
01542720	0xf0 0xf1 0x21 0x04 0x00 0x00 0x00 0x02 0x00 0xec 
019ED638	0xf0 0xf1 0x22 0x04 0x00 0x00 0x00 0x02 0x00 0xec 
01542720	0xf0 0xf1 0x23 0x04 0x00 0x00 0x00 0x02 0x00 0xec 
019ED638	0xf0 0xf1 0x40 0x04 0x00 0x00 0x00 0x02 0x00 0xec 
01542720	0xf0 0xf1 0x41 0x04 0x00 0x00 0x00 0x02 0x00 0xec 
019ED638	0xf0 0xf1 0x42 0x04 0x00 0x00 0x00 0x01 0x00 0xec 
019ED9F0	0xf0 0xf1 0x20 0x04 0x00 0x00 0x00 0x02 0x00 0xec 
019ED9F0	0xf0 0xf1 0x21 0x04 0x00 0x00 0x00 0x02 0x00 0xec 
019ED9F0	0xf0 0xf1 0x22 0x04 0x00 0x00 0x00 0x02 0x00 0xec 
019ED9F0	0xf0 0xf1 0x23 0x04 0x00 0x00 0x00 0x02 0x00 0xec 
019ED9F0	0xf0 0xf1 0x40 0x04 0x00 0x00 0x00 0x02 0x00 0xec 
019ED9F0	0xf0 0xf1 0x41 0x04 0x00 0x00 0x00 0x02 0x00 0xec 
019ED9F0	0xf0 0xf1 0x42 0x04 0x00 0x00 0x00 0x01 0x00 0xec 
0154B6B0	0xf0 0xf1 0x20 0x04 0x00 0x00 0x00 0x02 0x00 0xec 
0154B6B0	0xf0 0xf1 0x21 0x04 0x00 0x00 0x00 0x02 0x00 0xec 
0154B6B0	0xf0 0xf1 0x22 0x04 0x00 0x00 0x00 0x02 0x00 0xec 
0154B6B0	0xf0 0xf1 0x23 0x04 0x00 0x00 0x00 0x02 0x00 0xec 
0154B6B0	0xf0 0xf1 0x40 0x04 0x00 0x00 0x00 0x02 0x00 0xec 
0154B6B0	0xf0 0xf1 0x41 0x04 0x00 0x00 0x00 0x02 0x00 0xec 
0154B6B0	0xf0 0xf1 0x42 0x04 0x00 0x00 0x00 0x01 0x00 0xec 
019EA060	0xf0 0xf1 0x20 0x04 0x00 0x00 0x00 0x02 0x00 0xec 
0154B6B0	0xf0 0xf1 0x21 0x04 0x00 0x00 0x00 0x02 0x00 0xec 
019EA060	0xf0 0xf1 0x22 0x04 0x00 0x00 0x00 0x02 0x00 0xec 
0154B6B0	0xf0 0xf1 0x23 0x04 0x00 0x00 0x00 0x02 0x00 0xec 
019EA060	0xf0 0xf1 0x40 0x04 0x00 0x00 0x00 0x02 0x00 0xec 
0154B6B0	0xf0 0xf1 0x41 0x04 0x00 0x00 0x00 0x02 0x00 0xec 
019EA060	0xf0 0xf1 0x42 0x04 0x00 0x00 0x00 0x01 0x00 0xec 
0154B6B0	0xf0 0xf1 0x20 0x04 0x00 0x00 0x00 0x02 0x00 0xec 
019EDDE0	0xf0 0xf1 0x21 0x04 0x00 0x00 0x00 0x02 0x00 0xec 
0154B6B0	0xf0 0xf1 0x22 0x04 0x00 0x00 0x00 0x02 0x00 0xec 
019EDDE0	0xf0 0xf1 0x23 0x04 0x00 0x00 0x00 0x02 0x00 0xec 
0154B6B0	0xf0 0xf1 0x40 0x04 0x00 0x00 0x00 0x02 0x00 0xec 
019EDDE0	0xf0 0xf1 0x41 0x04 0x00 0x00 0x00 0x02 0x00 0xec 
0154B6B0	0xf0 0xf1 0x42 0x04 0x00 0x00 0x00 0x01 0x00 0xec 
019F4520	0xf0 0xf1 0x20 0x04 0x00 0x00 0x00 0x02 0x00 0xec 
019F4520	0xf0 0xf1 0x21 0x04 0x00 0x00 0x00 0x02 0x00 0xec 
019F4520	0xf0 0xf1 0x22 0x04 0x00 0x00 0x00 0x02 0x00 0xec 
019F4520	0xf0 0xf1 0x23 0x04 0x00 0x00 0x00 0x02 0x00 0xec 
019F4520	0xf0 0xf1 0x40 0x04 0x00 0x00 0x00 0x02 0x00 0xec 
019F4520	0xf0 0xf1 0x41 0x04 0x00 0x00 0x00 0x02 0x00 0xec 
019F4520	0xf0 0xf1 0x42 0x04 0x00 0x00 0x00 0x01 0x00 0xec 
019EE518	0xf0 0xf1 0x20 0x04 0x00 0x00 0x00 0x02 0x00 0xec 
019EE518	0xf0 0xf1 0x21 0x04 0x00 0x00 0x00 0x02 0x00 0xec 
019EE518	0xf0 0xf1 0x22 0x04 0x00 0x00 0x00 0x02 0x00 0xec 
019EE518	0xf0 0xf1 0x23 0x04 0x00 0x00 0x00 0x02 0x00 0xec 
019EE518	0xf0 0xf1 0x40 0x04 0x00 0x00 0x00 0x02 0x00 0xec 
019EE518	0xf0 0xf1 0x41 0x04 0x00 0x00 0x00 0x02 0x00 0xec 
019EE518	0xf0 0xf1 0x42 0x04 0x00 0x00 0x00 0x01 0x00 0xec 
019EE940	0xf0 0xf1 0x20 0x04 0x00 0x00 0x00 0x02 0x00 0xec 
